SKU Code,Location,Qty
301022495010,WD48,0.000
301022496001,WD48,0.000
301022496002,WD48,0.000
301022496003,WD48,0.000
301022496004,WD48,0.000
301022496005,WD48,0.000
301022497001,WD48,0.000
301022497002,WD48,0.000
301022497003,WD48,0.000
301022497004,WD48,0.000
301022497005,WD48,0.000
301022499001,WD48,0.000
301022499002,WD48,0.000
301022499003,WD48,0.000
301022499004,WD48,0.000
301022499005,WD48,0.000
301022499006,WD48,0.000
301022499007,WD48,0.000
301022499008,WD48,0.000
301022499009,WD48,0.000
301022499010,WD48,0.000
301022500001,WD48,0.000
301022500002,WD48,0.000
301022500003,WD48,0.000
301022500004,WD48,20.000
301022500005,WD48,0.000
301022501001,WD48,0.000
301022501002,WD48,0.000
301022501003,WD48,0.000
301022501004,WD48,0.000
301022501005,WD48,0.000
301022502001,WD48,0.000
301022502002,WD48,0.000
301022502003,WD48,0.000
301022502004,WD48,0.000
301022502005,WD48,0.000
301022503001,WD48,0.000
301022503002,WD48,0.000
301022503003,WD48,0.000
301022503004,WD48,0.000
301022503005,WD48,0.000
301022505001,WD48,0.000
301022505002,WD48,0.000
301022505003,WD48,0.000
301022505004,WD48,0.000
301022505005,WD48,0.000
301022506001,WD48,0.000
301022506002,WD48,0.000
301022506003,WD48,0.000
301022506004,WD48,0.000
301022506005,WD48,0.000
301022506006,WD48,0.000
301022506007,WD48,0.000
301022506008,WD48,0.000
301022506009,WD48,0.000
301022506010,WD48,0.000
301022506011,WD48,21.000
301022506012,WD48,2.000
301022506013,WD48,0.000
301022506014,WD48,0.000
301022506015,WD48,0.000
301022506016,WD48,16.000
301022506017,WD48,17.000
301022506018,WD48,2.000
301022506019,WD48,0.000
301022506020,WD48,0.000
301022508001,WD48,0.000
301022508002,WD48,0.000
301022508003,WD48,0.000
301022508004,WD48,0.000
301022508005,WD48,0.000
301022508006,WD48,0.000
301022508007,WD48,0.000
301022508008,WD48,0.000
301022508009,WD48,0.000
301022508010,WD48,0.000
301022509001,WD48,0.000
301022509002,WD48,0.000
301022509003,WD48,0.000
301022509004,WD48,0.000
301022509005,WD48,0.000
301022510001,WD48,0.000
301022510002,WD48,0.000
301022510003,WD48,0.000
301022510004,WD48,0.000
301022510005,WD48,0.000
301022511001,WD48,0.000
301022511002,WD48,0.000
301022511003,WD48,0.000
301022511004,WD48,0.000
301022511005,WD48,0.000
301022512001,WD48,0.000
301022512002,WD48,0.000
301022512003,WD48,0.000
301022512004,WD48,0.000
301022512005,WD48,0.000
301022513001,WD48,0.000
301022513002,WD48,0.000
301022513003,WD48,0.000
301022513004,WD48,0.000
301022513005,WD48,0.000
301022514001,WD48,0.000
301022514002,WD48,0.000
301022514003,WD48,0.000
301022514004,WD48,0.000
301022514005,WD48,0.000
301022515001,WD48,0.000
301022515002,WD48,0.000
301022515003,WD48,0.000
301022515004,WD48,0.000
301022515005,WD48,0.000
301022516001,WD48,0.000
301022516002,WD48,0.000
301022516003,WD48,0.000
301022516004,WD48,0.000
301022516005,WD48,0.000
301022517001,WD48,0.000
301022517002,WD48,0.000
301022517003,WD48,0.000
301022517004,WD48,0.000
301022517005,WD48,0.000
301022518001,WD48,0.000
301022518002,WD48,0.000
301022518003,WD48,0.000
301022518004,WD48,0.000
301022518005,WD48,0.000
301022519001,WD48,0.000
301022519002,WD48,0.000
301022519003,WD48,0.000
301022519004,WD48,0.000
301022519005,WD48,0.000
301022520001,WD48,0.000
301022520002,WD48,0.000
301022520003,WD48,0.000
301022520004,WD48,0.000
301022520005,WD48,0.000
301022521001,WD48,0.000
301022521002,WD48,0.000
301022521003,WD48,0.000
301022521004,WD48,0.000
301022521005,WD48,0.000
301022523001,WD48,0.000
301022523002,WD48,0.000
301022523003,WD48,0.000
301022523004,WD48,0.000
301022523005,WD48,0.000
301022524001,WD48,0.000
301022524002,WD48,0.000
301022524003,WD48,0.000
301022524004,WD48,0.000
301022524005,WD48,0.000
301022524006,WD48,0.000
301022524007,WD48,0.000
301022524008,WD48,0.000
301022524009,WD48,0.000
301022524010,WD48,0.000
301022525001,WD48,0.000
301022525002,WD48,1.000
301022525003,WD48,0.000
301022525004,WD48,0.000
301022525005,WD48,0.000
301022526001,WD48,0.000
301022526002,WD48,0.000
301022526003,WD48,0.000
301022526004,WD48,0.000
301022526005,WD48,0.000
301022527001,WD48,0.000
301022527002,WD48,0.000
301022527003,WD48,0.000
301022527004,WD48,0.000
301022527005,WD48,0.000
301022530001,WD48,2.000
301022530002,WD48,0.000
301022530003,WD48,0.000
301022530004,WD48,0.000
301022530005,WD48,0.000
301022531001,WD48,0.000
301022531002,WD48,0.000
301022531003,WD48,0.000
301022531004,WD48,0.000
301022531005,WD48,0.000
301022532001,WD48,0.000
301022532002,WD48,0.000
301022532003,WD48,0.000
301022532004,WD48,0.000
301022532005,WD48,0.000
301022532006,WD48,0.000
301022532007,WD48,0.000
301022532008,WD48,0.000
301022532009,WD48,0.000
301022532010,WD48,0.000
301022533001,WD48,0.000
301022533002,WD48,0.000
301022533003,WD48,0.000
301022533004,WD48,0.000
301022533005,WD48,0.000
301022534001,WD48,0.000
301022534002,WD48,0.000
301022534003,WD48,0.000
301022534004,WD48,0.000
301022534005,WD48,0.000
301022535001,WD48,0.000
301022535002,WD48,0.000
301022535003,WD48,0.000
301022535004,WD48,0.000
301022535005,WD48,0.000
301022536001,WD48,0.000
301022536002,WD48,0.000
301022536003,WD48,0.000
301022536004,WD48,0.000
301022536005,WD48,0.000
301022537001,WD48,11.000
301022537002,WD48,0.000
301022537003,WD48,2.000
301022537004,WD48,0.000
301022537005,WD48,0.000
301022538001,WD48,0.000
301022538002,WD48,0.000
301022538003,WD48,0.000
301022538004,WD48,0.000
301022538005,WD48,0.000
301022539001,WD48,0.000
301022539002,WD48,0.000
301022539003,WD48,0.000
301022539004,WD48,0.000
301022539005,WD48,0.000
301022540001,WD48,0.000
301022540002,WD48,0.000
301022540003,WD48,0.000
301022540004,WD48,0.000
301022540005,WD48,0.000
301022541001,WD48,0.000
301022541002,WD48,0.000
301022541003,WD48,0.000
301022541004,WD48,0.000
301022541005,WD48,0.000
301022542001,WD48,0.000
301022542002,WD48,0.000
301022542003,WD48,0.000
301022542004,WD48,0.000
301022542005,WD48,0.000
301022543001,WD48,0.000
301022543002,WD48,0.000
301022543003,WD48,0.000
301022543004,WD48,0.000
301022543005,WD48,0.000
301022544001,WD48,0.000
301022544002,WD48,0.000
301022544003,WD48,0.000
301022544004,WD48,0.000
301022544005,WD48,0.000
301022545001,WD48,0.000
301022545002,WD48,0.000
301022545003,WD48,0.000
301022545004,WD48,0.000
301022545005,WD48,0.000
301022546001,WD48,0.000
301022546002,WD48,0.000
301022546003,WD48,0.000
301022546004,WD48,0.000
301022546005,WD48,0.000
301022547001,WD48,0.000
301022547002,WD48,0.000
301022547003,WD48,0.000
301022547004,WD48,0.000
301022547005,WD48,0.000
301022548001,WD48,0.000
301022548002,WD48,0.000
301022548003,WD48,0.000
301022548004,WD48,0.000
301022548005,WD48,0.000
301022551001,WD48,10.000
301022551002,WD48,0.000
301022551003,WD48,0.000
301022551004,WD48,0.000
301022552001,WD48,0.000
301022552002,WD48,0.000
301022552003,WD48,0.000
301022552004,WD48,0.000
301022553001,WD48,0.000
301022553002,WD48,0.000
301022553003,WD48,0.000
301022553004,WD48,0.000
301022554001,WD48,0.000
301022554002,WD48,0.000
301022554003,WD48,0.000
301022554004,WD48,0.000
301022554005,WD48,0.000
301022554006,WD48,0.000
301022555001,WD48,0.000
301022555002,WD48,0.000
301022555003,WD48,0.000
301022555004,WD48,0.000
301022555005,WD48,0.000
301022555006,WD48,0.000
301022556001,WD48,0.000
301022556002,WD48,0.000
301022556003,WD48,0.000
301022556004,WD48,0.000
301022556005,WD48,0.000
301022556006,WD48,0.000
301022557001,WD48,0.000
301022557002,WD48,0.000
301022557003,WD48,0.000
301022557004,WD48,0.000
301022557005,WD48,0.000
301022557006,WD48,0.000
301022558001,WD48,0.000
301022558002,WD48,0.000
301022558003,WD48,0.000
301022558004,WD48,0.000
301022558005,WD48,0.000
301022558006,WD48,0.000
301022559001,WD48,0.000
301022559002,WD48,0.000
301022559003,WD48,0.000
301022559004,WD48,0.000
301022559005,WD48,0.000
301022559006,WD48,0.000
301022560001,WD48,2.000
301022560002,WD48,0.000
301022560003,WD48,0.000
301022560004,WD48,0.000
301022560005,WD48,0.000
301022563001,WD48,0.000
301022563002,WD48,0.000
301022563003,WD48,0.000
301022563004,WD48,0.000
301022563005,WD48,0.000
301022563006,WD48,0.000
301022564001,WD48,0.000
301022564002,WD48,0.000
301022564003,WD48,0.000
301022564004,WD48,0.000
301022564005,WD48,0.000
301022564006,WD48,13.000
301022568001,WD48,0.000
301022568002,WD48,0.000
301022568003,WD48,0.000
301022568004,WD48,0.000
301022568005,WD48,0.000
301022568006,WD48,0.000
301022568007,WD48,0.000
301022568008,WD48,0.000
301022568009,WD48,0.000
301022568010,WD48,0.000
301022569001,WD48,0.000
301022569002,WD48,0.000
301022569003,WD48,0.000
301022569004,WD48,0.000
301022569005,WD48,0.000
301022569006,WD48,0.000
301022569007,WD48,0.000
301022570001,WD48,0.000
301022570002,WD48,0.000
301022570003,WD48,0.000
301022570004,WD48,0.000
301022570005,WD48,0.000
301022570006,WD48,0.000
301022570007,WD48,0.000
301022571001,WD48,0.000
301022571002,WD48,0.000
301022571003,WD48,0.000
301022571004,WD48,0.000
301022571005,WD48,0.000
301022571006,WD48,0.000
301022571007,WD48,0.000
301022572001,WD48,0.000
301022572002,WD48,0.000
301022572003,WD48,0.000
301022572004,WD48,0.000
301022572005,WD48,0.000
301022572006,WD48,0.000
301022572007,WD48,0.000
301022574001,WD48,0.000
301022574002,WD48,0.000
301022574003,WD48,0.000
301022574004,WD48,0.000
301022574005,WD48,0.000
301022574006,WD48,0.000
301022574007,WD48,0.000
301022574008,WD48,0.000
301022574009,WD48,0.000
301022574010,WD48,0.000
301022574011,WD48,0.000
301022574012,WD48,0.000
301022594001,WD48,0.000
301022594002,WD48,0.000
301022594003,WD48,4.000
301022594004,WD48,10.000
301022594005,WD48,5.000
301022594006,WD48,1.000
301022595001,WD48,1.000
301022595002,WD48,6.000
301022595003,WD48,6.000
301022595004,WD48,22.000
301022595005,WD48,1.000
301022595006,WD48,0.000
301022596001,WD48,0.000
301022596002,WD48,0.000
301022596003,WD48,0.000
301022596004,WD48,0.000
301022596005,WD48,0.000
301022596006,WD48,0.000
301022596007,WD48,0.000
301022596008,WD48,0.000
301022596009,WD48,0.000
301022596010,WD48,0.000
301022596011,WD48,0.000
301022596012,WD48,0.000
301022597001,WD48,0.000
301022597002,WD48,0.000
301022597003,WD48,0.000
301022597004,WD48,0.000
301022597005,WD48,1.000
301022597006,WD48,0.000
301022597007,WD48,0.000
301022597008,WD48,0.000
301022597009,WD48,0.000
301022597010,WD48,0.000
301022597011,WD48,0.000
301022597012,WD48,0.000
301022598001,WD48,0.000
301022598002,WD48,0.000
301022598003,WD48,0.000
301022598004,WD48,0.000
301022598005,WD48,0.000
301022598006,WD48,0.000
301022599001,WD48,0.000
301022599002,WD48,4.000
301022599003,WD48,34.000
301022599004,WD48,7.000
301022599005,WD48,10.000
301022599006,WD48,0.000
301022600001,WD48,0.000
301022600002,WD48,7.000
301022600003,WD48,9.000
301022600004,WD48,2.000
301022600005,WD48,1.000
301022600006,WD48,0.000
301022601001,WD48,0.000
301022601002,WD48,8.000
301022601003,WD48,0.000
301022601004,WD48,0.000
301022601005,WD48,0.000
301022601006,WD48,0.000
301022601007,WD48,0.000
301022601008,WD48,0.000
301022601009,WD48,0.000
301022601010,WD48,0.000
301022601011,WD48,0.000
301022601012,WD48,0.000
301022602001,WD48,0.000
301022602002,WD48,2.000
301022602003,WD48,0.000
301022602004,WD48,0.000
301022602005,WD48,9.000
301022602006,WD48,1.000
301022603001,WD48,2.000
301022603002,WD48,0.000
301022603003,WD48,11.000
301022603004,WD48,8.000
301022603005,WD48,10.000
301022603006,WD48,0.000
301022603007,WD48,0.000
301022603008,WD48,0.000
301022603009,WD48,0.000
301022603010,WD48,5.000
301022603011,WD48,6.000
301022603012,WD48,0.000
301022605001,WD48,0.000
301022605002,WD48,1.000
301022605003,WD48,0.000
301022605004,WD48,0.000
301022605005,WD48,0.000
301022606001,WD48,0.000
301022606002,WD48,0.000
301022606003,WD48,0.000
301022606004,WD48,0.000
301022606005,WD48,0.000
301022611001,WD48,6.000
301022611002,WD48,0.000
301022611003,WD48,0.000
301022611004,WD48,0.000
301022611005,WD48,0.000
301022612001,WD48,8.000
301022612002,WD48,0.000
301022612003,WD48,0.000
301022612004,WD48,0.000
301022612005,WD48,0.000
301022613001,WD48,1.000
301022613002,WD48,0.000
301022613003,WD48,0.000
301022613004,WD48,0.000
301022613005,WD48,0.000
301022618001,WD48,6.000
301022618002,WD48,11.000
301022618003,WD48,3.000
301022618004,WD48,0.000
301022618005,WD48,0.000
301022618006,WD48,0.000
301022619001,WD48,0.000
301022619002,WD48,3.000
301022619003,WD48,0.000
301022619004,WD48,0.000
301022619005,WD48,0.000
301022619006,WD48,0.000
301022620001,WD48,0.000
301022620002,WD48,0.000
301022620003,WD48,0.000
301022620004,WD48,0.000
301022620005,WD48,0.000
301022620006,WD48,0.000
301022621001,WD48,0.000
301022621002,WD48,0.000
301022621003,WD48,0.000
301022621004,WD48,0.000
301022621005,WD48,0.000
301022621006,WD48,0.000
301022622001,WD48,18.000
301022622002,WD48,5.000
301022622003,WD48,0.000
301022622004,WD48,0.000
301022622005,WD48,0.000
301022622006,WD48,0.000
301022623001,WD48,0.000
301022623002,WD48,0.000
301022623003,WD48,0.000
301022623004,WD48,0.000
301022623005,WD48,0.000
301022623006,WD48,0.000
301022624001,WD48,18.000
301022624002,WD48,6.000
301022624003,WD48,0.000
301022624004,WD48,0.000
301022624005,WD48,0.000
301022624006,WD48,0.000
301022625001,WD48,0.000
301022625002,WD48,0.000
301022625003,WD48,0.000
301022625004,WD48,0.000
301022625005,WD48,0.000
301022625006,WD48,0.000
301022626001,WD48,0.000
301022626002,WD48,0.000
301022626003,WD48,0.000
301022626004,WD48,0.000
301022626005,WD48,0.000
301022626006,WD48,0.000
301022627001,WD48,4.000
301022627002,WD48,6.000
301022627003,WD48,0.000
301022627004,WD48,0.000
301022627005,WD48,0.000
301022627006,WD48,0.000
301022628001,WD48,0.000
301022628002,WD48,0.000
301022628003,WD48,0.000
301022628004,WD48,0.000
301022628005,WD48,0.000
301022629001,WD48,30.000
301022629002,WD48,44.000
301022629003,WD48,58.000
301022629004,WD48,66.000
301022629005,WD48,54.000
301022629006,WD48,39.000
301022676001,WD48,0.000
301022676002,WD48,0.000
301022676003,WD48,0.000
301022676004,WD48,0.000
301022696001,WD48,0.000
301022696002,WD48,0.000
301022696003,WD48,0.000
301022696004,WD48,0.000
301022696005,WD48,0.000
301022696006,WD48,0.000
301022696007,WD48,0.000
301022696008,WD48,0.000
301022696009,WD48,0.000
301022696010,WD48,0.000
301022696011,WD48,0.000
301022696012,WD48,0.000
301022705001,WD48,0.000
301022705002,WD48,0.000
301022705003,WD48,0.000
301022705004,WD48,0.000
301022705005,WD48,0.000
301022705006,WD48,0.000
301022705007,WD48,0.000
301022705008,WD48,0.000
301022705009,WD48,0.000
301022705010,WD48,0.000
301022705011,WD48,0.000
301022705012,WD48,0.000
301022705013,WD48,0.000
301022705014,WD48,0.000
301022705015,WD48,0.000
301022705016,WD48,0.000
301022705017,WD48,0.000
301022705018,WD48,0.000
301022743001,WD48,0.000
301022743002,WD48,0.000
301022743003,WD48,0.000
301022743004,WD48,0.000
301022743005,WD48,0.000
301022746001,WD48,0.000
301022746002,WD48,0.000
301022746003,WD48,0.000
301022746004,WD48,0.000
301022746005,WD48,0.000
301022746006,WD48,0.000
301022746007,WD48,0.000
301022746008,WD48,0.000
301022746009,WD48,0.000
301022746010,WD48,0.000
301022746011,WD48,0.000
301022746012,WD48,0.000
301022746013,WD48,0.000
301022746014,WD48,0.000
301022746015,WD48,0.000
301022748001,WD48,0.000
301022748002,WD48,0.000
301022748003,WD48,0.000
301022748004,WD48,0.000
301022748005,WD48,0.000
301022750001,WD48,0.000
301022750002,WD48,0.000
301022750003,WD48,0.000
301022750004,WD48,0.000
301022750005,WD48,0.000
301022750006,WD48,0.000
301022750007,WD48,0.000
301022750008,WD48,0.000
301022750009,WD48,0.000
301022750010,WD48,0.000
301022757001,WD48,0.000
301022757002,WD48,0.000
301022757003,WD48,0.000
301022757004,WD48,0.000
301022757005,WD48,0.000
301022758001,WD48,0.000
301022758002,WD48,0.000
301022758003,WD48,0.000
301022758004,WD48,0.000
301022758005,WD48,0.000
301022760001,WD48,0.000
301022760002,WD48,0.000
301022760003,WD48,0.000
301022760004,WD48,0.000
301022760005,WD48,0.000
301022760006,WD48,0.000
301022760007,WD48,0.000
301022760008,WD48,0.000
301022760009,WD48,0.000
301022760010,WD48,0.000
301022764001,WD48,0.000
301022764002,WD48,0.000
301022764003,WD48,0.000
301022764004,WD48,0.000
301022764005,WD48,0.000
301022764006,WD48,0.000
301022764007,WD48,0.000
301022764008,WD48,0.000
301022764009,WD48,0.000
301022764010,WD48,0.000
301022764011,WD48,0.000
301022764012,WD48,0.000
301022764013,WD48,0.000
301022764014,WD48,0.000
301022764015,WD48,0.000
301022764016,WD48,0.000
301022764017,WD48,0.000
301022764018,WD48,0.000
301022764019,WD48,0.000
301022764020,WD48,0.000
301022770001,WD48,0.000
301022770002,WD48,0.000
301022770003,WD48,0.000
301022770004,WD48,0.000
301022770005,WD48,0.000
301022771001,WD48,0.000
301022771002,WD48,0.000
301022771003,WD48,0.000
301022771004,WD48,0.000
301022771005,WD48,0.000
301022772001,WD48,0.000
301022772002,WD48,0.000
301022772003,WD48,0.000
301022772004,WD48,0.000
301022772005,WD48,0.000
301022773001,WD48,0.000
301022773002,WD48,0.000
301022773003,WD48,0.000
301022773004,WD48,0.000
301022773005,WD48,0.000
301022774001,WD48,0.000
301022774002,WD48,0.000
301022774003,WD48,0.000
301022774004,WD48,0.000
301022774005,WD48,0.000
301022775001,WD48,0.000
301022775002,WD48,0.000
301022775003,WD48,0.000
301022775004,WD48,0.000
301022775005,WD48,0.000
301022775006,WD48,0.000
301022775007,WD48,0.000
301022775008,WD48,0.000
301022775009,WD48,0.000
301022775010,WD48,0.000
301022776001,WD48,0.000
301022776002,WD48,0.000
301022776003,WD48,0.000
301022776004,WD48,0.000
301022776005,WD48,0.000
301022777001,WD48,0.000
301022777002,WD48,0.000
301022777003,WD48,0.000
301022777004,WD48,0.000
301022777005,WD48,0.000
301022778001,WD48,0.000
301022778002,WD48,0.000
301022778003,WD48,0.000
301022778004,WD48,0.000
301022778005,WD48,0.000
301022779001,WD48,0.000
301022779002,WD48,0.000
301022779003,WD48,0.000
301022779004,WD48,0.000
301022779005,WD48,0.000
301022779006,WD48,0.000
301022779007,WD48,0.000
301022779008,WD48,0.000
301022779009,WD48,0.000
301022779010,WD48,0.000
301022780001,WD48,1.000
301022780002,WD48,0.000
301022780003,WD48,0.000
301022780004,WD48,0.000
301022780005,WD48,0.000
301022780006,WD48,0.000
301022780007,WD48,0.000
301022780008,WD48,0.000
301022781001,WD48,0.000
301022781002,WD48,0.000
301022781003,WD48,0.000
301022781004,WD48,0.000
301022781005,WD48,0.000
301022781006,WD48,0.000
301022781007,WD48,0.000
301022781008,WD48,0.000
301022782001,WD48,0.000
301022782002,WD48,0.000
301022782003,WD48,0.000
301022782004,WD48,5.000
301022782005,WD48,0.000
301022782006,WD48,0.000
301022782007,WD48,0.000
301022782008,WD48,0.000
301022786001,WD48,0.000
301022786002,WD48,0.000
301022786003,WD48,0.000
301022786004,WD48,0.000
301022786005,WD48,0.000
301022786006,WD48,0.000
301022786007,WD48,0.000
301022786008,WD48,0.000
301022787001,WD48,0.000
301022787002,WD48,0.000
301022787003,WD48,0.000
301022787004,WD48,0.000
301022791001,WD48,0.000
301022791002,WD48,0.000
301022791003,WD48,1.000
301022791004,WD48,0.000
301022791005,WD48,0.000
301022791006,WD48,0.000
301022793001,WD48,0.000
301022793002,WD48,0.000
301022793003,WD48,0.000
301022793004,WD48,0.000
301022793005,WD48,0.000
301022793006,WD48,0.000
301022798001,WD48,0.000
301022798002,WD48,0.000
301022798003,WD48,0.000
301022798004,WD48,0.000
301022798005,WD48,0.000
301022798006,WD48,0.000
301022800001,WD48,0.000
301022800002,WD48,0.000
301022800003,WD48,0.000
301022800004,WD48,0.000
301022800005,WD48,0.000
301022800006,WD48,0.000
301022801001,WD48,8.000
301022801002,WD48,9.000
301022801003,WD48,0.000
301022801004,WD48,10.000
301022801005,WD48,16.000
301022801006,WD48,2.000
301022802001,WD48,0.000
301022802002,WD48,0.000
301022802003,WD48,18.000
301022802004,WD48,22.000
301022802005,WD48,24.000
301022802006,WD48,19.000
301022804001,WD48,0.000
301022804002,WD48,0.000
301022804003,WD48,0.000
301022804004,WD48,0.000
301022804005,WD48,0.000
301022804006,WD48,0.000
301022855001,WD48,0.000
301022855002,WD48,0.000
301022855003,WD48,0.000
301022855004,WD48,0.000
301022855005,WD48,0.000
301022855006,WD48,0.000
301022856001,WD48,0.000
301022856002,WD48,0.000
301022856003,WD48,0.000
301022856004,WD48,0.000
301022856005,WD48,0.000
301022856006,WD48,0.000
301022856007,WD48,0.000
301022856008,WD48,0.000
301022856009,WD48,0.000
301022856010,WD48,0.000
301022856011,WD48,0.000
301022856012,WD48,0.000
301022857001,WD48,0.000
301022857002,WD48,0.000
301022857003,WD48,0.000
301022857004,WD48,0.000
301022857005,WD48,0.000
301022857006,WD48,0.000
301022857007,WD48,0.000
301022857008,WD48,0.000
301022857009,WD48,0.000
301022857010,WD48,0.000
301022857011,WD48,0.000
301022857012,WD48,0.000
301022857013,WD48,0.000
301022857014,WD48,0.000
301022857015,WD48,0.000
301022857016,WD48,0.000
301022857017,WD48,0.000
301022857018,WD48,0.000
301022858001,WD48,0.000
301022858002,WD48,0.000
301022858003,WD48,0.000
301022858004,WD48,0.000
301022858005,WD48,0.000
301022860001,WD48,0.000
301022860002,WD48,0.000
301022860003,WD48,0.000
301022860004,WD48,0.000
301022860005,WD48,0.000
301022861001,WD48,0.000
301022861002,WD48,0.000
301022861003,WD48,0.000
301022861004,WD48,0.000
301022861005,WD48,0.000
301022862001,WD48,0.000
301022862002,WD48,0.000
301022862003,WD48,0.000
301022862004,WD48,0.000
301022862005,WD48,0.000
301022864001,WD48,0.000
301022864002,WD48,1.000
301022864003,WD48,0.000
301022864004,WD48,0.000
301022864005,WD48,0.000
301022865001,WD48,0.000
301022865002,WD48,0.000
301022865003,WD48,0.000
301022865004,WD48,0.000
301022865005,WD48,0.000
301022866001,WD48,0.000
301022866002,WD48,0.000
301022866003,WD48,0.000
301022866004,WD48,0.000
301022866005,WD48,0.000
301022867001,WD48,0.000
301022867002,WD48,0.000
301022867003,WD48,0.000
301022867004,WD48,0.000
301022867005,WD48,0.000
301022868001,WD48,0.000
301022868002,WD48,0.000
301022868003,WD48,0.000
301022868004,WD48,0.000
301022868005,WD48,0.000
301022868006,WD48,0.000
301022868007,WD48,0.000
301022868008,WD48,0.000
301022868009,WD48,0.000
301022868010,WD48,0.000
301022868011,WD48,0.000
301022868012,WD48,0.000
301022868013,WD48,0.000
301022868014,WD48,0.000
301022868015,WD48,0.000
301022868016,WD48,0.000
301022868017,WD48,0.000
301022868018,WD48,0.000
301022868019,WD48,0.000
301022868020,WD48,0.000
301022868021,WD48,0.000
301022868022,WD48,0.000
301022868023,WD48,0.000
301022868024,WD48,0.000
301022868025,WD48,0.000
301022869001,WD48,0.000
301022869002,WD48,0.000
301022869003,WD48,0.000
301022869004,WD48,0.000
301022869005,WD48,0.000
301022869006,WD48,0.000
301022869007,WD48,0.000
301022869008,WD48,0.000
301022869009,WD48,0.000
301022869010,WD48,0.000
301022870001,WD48,0.000
301022870002,WD48,0.000
301022870003,WD48,0.000
301022870004,WD48,0.000
301022870005,WD48,0.000
301022870006,WD48,0.000
301022870007,WD48,0.000
301022870008,WD48,0.000
301022870009,WD48,0.000
301022870010,WD48,0.000
301022870011,WD48,0.000
301022870012,WD48,0.000
301022870013,WD48,0.000
301022870014,WD48,0.000
301022870015,WD48,0.000
301022871001,WD48,0.000
301022871002,WD48,0.000
301022871003,WD48,0.000
301022871004,WD48,0.000
301022871005,WD48,0.000
301022872001,WD48,0.000
301022872002,WD48,0.000
301022872003,WD48,0.000
301022872004,WD48,0.000
301022872005,WD48,0.000
301022873001,WD48,0.000
301022873002,WD48,0.000
301022873003,WD48,0.000
301022873004,WD48,0.000
301022873005,WD48,0.000
301022874001,WD48,0.000
301022874002,WD48,0.000
301022874003,WD48,0.000
301022874004,WD48,0.000
301022874005,WD48,0.000
301022876001,WD48,7.000
301022876002,WD48,0.000
301022876003,WD48,0.000
301022876004,WD48,0.000
301022876005,WD48,0.000
301022878001,WD48,0.000
301022878002,WD48,0.000
301022878003,WD48,0.000
301022878004,WD48,0.000
301022879001,WD48,8.000
301022879002,WD48,1.000
301022879003,WD48,4.000
301022879004,WD48,2.000
301022879005,WD48,8.000
301022879006,WD48,6.000
301022880001,WD48,21.000
301022880002,WD48,17.000
301022880003,WD48,27.000
301022880004,WD48,18.000
301022880005,WD48,23.000
301022880006,WD48,0.000
301022881001,WD48,0.000
301022881002,WD48,0.000
301022881003,WD48,0.000
301022881004,WD48,2.000
301022881005,WD48,0.000
301022881006,WD48,0.000
301022883001,WD48,4.000
301022883002,WD48,1.000
301022883003,WD48,18.000
301022883004,WD48,44.000
301022883005,WD48,27.000
301022883006,WD48,25.000
301022884001,WD48,0.000
301022884002,WD48,0.000
301022884003,WD48,0.000
301022884004,WD48,0.000
301022884005,WD48,0.000
301022884006,WD48,0.000
301022885001,WD48,0.000
301022885002,WD48,0.000
301022885003,WD48,0.000
301022885004,WD48,0.000
301022885005,WD48,0.000
301022885006,WD48,0.000
301022886001,WD48,0.000
301022886002,WD48,0.000
301022886003,WD48,0.000
301022886004,WD48,0.000
301022886005,WD48,0.000
301022886006,WD48,0.000
301022887001,WD48,0.000
301022887002,WD48,0.000
301022887003,WD48,0.000
301022887004,WD48,0.000
301022887005,WD48,0.000
301022887006,WD48,0.000
301022888001,WD48,0.000
301022888002,WD48,0.000
301022888003,WD48,0.000
301022888004,WD48,0.000
301022888005,WD48,0.000
301022888006,WD48,0.000
301022890001,WD48,0.000
301022890002,WD48,0.000
301022890003,WD48,0.000
301022890004,WD48,0.000
301022890005,WD48,0.000
301022891002,WD48,0.000
301022891003,WD48,0.000
301022891004,WD48,0.000
301022891005,WD48,0.000
301022891006,WD48,0.000
301022892002,WD48,0.000
301022892003,WD48,0.000
301022892004,WD48,0.000
301022892005,WD48,0.000
301022892006,WD48,0.000
301022893001,WD48,11.000
301022893002,WD48,11.000
301022893003,WD48,13.000
301022893004,WD48,0.000
301022893005,WD48,0.000
301022894001,WD48,0.000
301022894002,WD48,0.000
301022894003,WD48,0.000
301022894004,WD48,0.000
301022894005,WD48,0.000
301022896001,WD48,0.000
301022896002,WD48,0.000
301022896003,WD48,0.000
301022896004,WD48,0.000
301022896005,WD48,0.000
301022897001,WD48,0.000
301022897002,WD48,0.000
301022897003,WD48,0.000
301022897004,WD48,0.000
301022897005,WD48,0.000
301022897006,WD48,0.000
301022898001,WD48,0.000
301022898002,WD48,0.000
301022898003,WD48,0.000
301022898004,WD48,0.000
301022898005,WD48,0.000
301022898006,WD48,0.000
301022915001,WD48,0.000
301022915002,WD48,0.000
301022915003,WD48,0.000
301022915004,WD48,0.000
301022915005,WD48,0.000
301022915006,WD48,0.000
301022919001,WD48,0.000
301022919002,WD48,18.000
301022919003,WD48,0.000
301022919004,WD48,0.000
301022919005,WD48,0.000
